seendate,title,url,domain,sourceCountry,language,snippet,date,ticker,text
20251123T233000Z,Editorial | Keeta fair play pledge will in the end benefit Hong Kong consumers,https://www.scmp.com/opinion/comment/article/3333651/keetas-fair-play-pledge-will-end-benefit-hong-kong-consumers,scmp.com,,English,,2025-11-23,3690.HK,Editorial | Keeta fair play pledge will in the end benefit Hong Kong consumers
20251121T020000Z,Hong Kong Shares Tipped To Open In The Red On Friday,https://www.rttnews.com/3597453/hong-kong-shares-tipped-to-open-in-the-red-on-friday.aspx,rttnews.com,,English,,2025-11-21,3690.HK,Hong Kong Shares Tipped To Open In The Red On Friday
20251120T054500Z,Hong Kong Shares Overdue For Support On Thursday,https://www.rttnews.com/story.aspx?Id=3596916,rttnews.com,,English,,2025-11-20,3690.HK,Hong Kong Shares Overdue For Support On Thursday
20251120T034500Z,MACAU DAILY TIMES 澳門每日時報Alibaba blocked from Hong Kong stock link to China,https://macaudailytimes.com.mo/alibaba-blocked-from-hong-kong-stock-link-to-china.html,macaudailytimes.com.mo,,English,,2025-11-20,3690.HK,MACAU DAILY TIMES 澳門每日時報Alibaba blocked from Hong Kong stock link to China
20251119T054500Z,Hong Kong Shares Expected To Open In The Red,https://www.rttnews.com/story.aspx?Id=3596446,rttnews.com,,English,,2025-11-19,3690.HK,Hong Kong Shares Expected To Open In The Red
20251118T033000Z,"Hong Kong stocks extend decline amid Wall Street AI valuation concerns , Fed rate outlook",https://www.scmp.com/business/china-business/article/3333182/hong-kong-stocks-extend-decline-amid-wall-street-ai-valuation-concerns-fed-rate-outlook,scmp.com,,English,,2025-11-18,3690.HK,"Hong Kong stocks extend decline amid Wall Street AI valuation concerns , Fed rate outlook"
20251118T014500Z,No Help Yet For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3596005,rttnews.com,,English,,2025-11-18,3690.HK,No Help Yet For Hong Kong Stock Market
20251117T041500Z,"Hong Kong stocks fall as US data delay , Fed policy uncertainty hit sentiment",https://www.scmp.com/business/china-business/article/3333025/hong-kong-stocks-fall-us-data-delay-fed-policy-uncertainty-hit-sentiment,scmp.com,,English,,2025-11-17,3690.HK,"Hong Kong stocks fall as US data delay , Fed policy uncertainty hit sentiment"
20251117T023000Z,Hong Kong Bourse Tipped To Open In The Red,https://www.finanzen.ch/nachrichten/aktien/hong-kong-bourse-tipped-to-open-in-the-red-1035565182,finanzen.ch,,English,,2025-11-17,3690.HK,Hong Kong Bourse Tipped To Open In The Red
20251117T023000Z,Hong Kong Bourse Tipped To Open In The Red,https://www.rttnews.com/story.aspx?Id=3595579,rttnews.com,,English,,2025-11-17,3690.HK,Hong Kong Bourse Tipped To Open In The Red
20251117T021500Z,Hong Kong Bourse Tipped To Open In The Red,https://www.rttnews.com/3595579/hong-kong-bourse-tipped-to-open-in-the-red.aspx,rttnews.com,,English,,2025-11-17,3690.HK,Hong Kong Bourse Tipped To Open In The Red
20251116T014500Z,Editor take : The week that was Nov 10 - 15,https://www.dealstreetasia.com/stories/editors-take-the-week-that-was-nov-10-15-463489,dealstreetasia.com,,English,,2025-11-16,3690.HK,Editor take : The week that was Nov 10 - 15
20251114T061500Z,Shares of JD Dropped as Profit Dragged by New Businesses,https://www.morningstar.com/news/dow-jones/2025111474/shares-of-jd-dropped-as-profit-dragged-by-new-businesses,morningstar.com,,English,,2025-11-14,3690.HK,Shares of JD Dropped as Profit Dragged by New Businesses
20251114T021500Z,Hong Kong Shares Tipped To Open In The Red On Friday,https://www.rttnews.com/story.aspx?Id=3595120,rttnews.com,,English,,2025-11-14,3690.HK,Hong Kong Shares Tipped To Open In The Red On Friday
20251113T134500Z,Dingdong ( Cayman ) Limited ( NYSE : DDL ) Q3 2025 Earnings Call Transcript,https://www.insidermonkey.com/blog/dingdong-cayman-limited-nyseddl-q3-2025-earnings-call-transcript-1644724/,insidermonkey.com,,English,,2025-11-13,3690.HK,Dingdong ( Cayman ) Limited ( NYSE : DDL ) Q3 2025 Earnings Call Transcript
20251113T111500Z,JD . com Profit Slumps as Heavy Food - Delivery Spending Bites -- Update,https://www.marketscreener.com/news/jd-com-profit-slumps-as-heavy-food-delivery-spending-bites-update-ce7d5fdcdc8ff527,marketscreener.com,,English,,2025-11-13,3690.HK,JD . com Profit Slumps as Heavy Food - Delivery Spending Bites -- Update
20251113T093000Z,"Tencent posts 15 % revenue jump , sustaining growth without splashy AI bets",https://www.businesstimes.com.sg/companies-markets/telcos-media-tech/tencent-posts-15-revenue-jump-sustaining-growth-without-splashy-ai-bets,businesstimes.com.sg,,English,,2025-11-13,3690.HK,"Tencent posts 15 % revenue jump , sustaining growth without splashy AI bets"
20251113T024500Z,"Hang Seng May Breach 27 , 000 - Point Level",https://www.rttnews.com/story.aspx?Id=3594527,rttnews.com,,English,,2025-11-13,3690.HK,"Hang Seng May Breach 27 , 000 - Point Level"
20251112T111500Z,Hong Kong Keeta to end unfair commission practices after watchdog probe,https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3332506/keeta-offer-fairer-terms-eateries-after-hong-kong-watchdog-raises-concerns,scmp.com,,English,,2025-11-12,3690.HK,Hong Kong Keeta to end unfair commission practices after watchdog probe
20251111T034500Z,Higher Open Predicted For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3593524,rttnews.com,,English,,2025-11-11,3690.HK,Higher Open Predicted For Hong Kong Stock Market
20251110T100000Z,Hong Kong extends digital bond ambitions with 3rd offering,https://www.businesstimes.com.sg/companies-markets/banking-finance/hong-kong-extends-digital-bond-ambitions-3rd-offering,businesstimes.com.sg,,English,,2025-11-10,3690.HK,Hong Kong extends digital bond ambitions with 3rd offering
20251106T070000Z,Chinese Chip Stocks Surge as Beijing Moves to Ban Foreign AI Chips in State Projects,http://www.econotimes.com/Chinese-Chip-Stocks-Surge-as-Beijing-Moves-to-Ban-Foreign-AI-Chips-in-State-Projects-1725265,econotimes.com,,English,,2025-11-06,3690.HK,Chinese Chip Stocks Surge as Beijing Moves to Ban Foreign AI Chips in State Projects
20251106T034500Z,Hong Kong Bourse May Halt Its Slide On Thursday,https://www.rttnews.com/story.aspx?Id=3591492,rttnews.com,,English,,2025-11-06,3690.HK,Hong Kong Bourse May Halt Its Slide On Thursday
20251106T021500Z,Hong Kong Bourse May Halt Its Slide On Thursday,https://www.finanzen.ch/nachrichten/aktien/hong-kong-bourse-may-halt-its-slide-on-thursday-1035499811,finanzen.ch,,English,,2025-11-06,3690.HK,Hong Kong Bourse May Halt Its Slide On Thursday
20251105T164500Z,China Market Update : US & China Lower Tariffs As US Agriculture Delegation Visits China,https://www.forbes.com/sites/brendanahern/2025/11/05/china-market-update-us--china-lower-tariffs-as-us-agriculture-delegation-visits-china/,forbes.com,,English,,2025-11-05,3690.HK,China Market Update : US & China Lower Tariffs As US Agriculture Delegation Visits China
20251105T030000Z,Hong Kong stocks tumble as AI bubble fears hit Wall Street,https://www.scmp.com/business/china-business/article/3331562/hong-kong-stocks-tumble-ai-bubble-fears-hit-wall-street,scmp.com,,English,,2025-11-05,3690.HK,Hong Kong stocks tumble as AI bubble fears hit Wall Street
20251104T180000Z,The human cost of Xiaomi rapid pivot from smartphones to EVs,https://www.taipeitimes.com/News/editorials/archives/2025/11/05/2003846658,taipeitimes.com,,English,,2025-11-04,3690.HK,The human cost of Xiaomi rapid pivot from smartphones to EVs
20251104T154500Z,China Market Update : Yum China Earnings Results Were Finger Licking Good ! ,https://www.forbes.com/sites/brendanahern/2025/11/04/china-market-update-yum-china-earnings-results-were-finger-licking-good/,forbes.com,,English,,2025-11-04,3690.HK,China Market Update : Yum China Earnings Results Were Finger Licking Good !
20251103T033000Z,Hong Kong Shares Due For Support On Monday,https://www.rttnews.com/story.aspx?Id=3589345,rttnews.com,,English,,2025-11-03,3690.HK,Hong Kong Shares Due For Support On Monday
20251103T023000Z,The human cost of Xiaomi rapid pivot from smartphones to EVs,https://www.businesstimes.com.sg/international/global/human-cost-xiaomis-rapid-pivot-smartphones-evs,businesstimes.com.sg,,English,,2025-11-03,3690.HK,The human cost of Xiaomi rapid pivot from smartphones to EVs
20251030T131500Z,China Digest : Ardian opens HK office ; Lightspeed China rebrands to Luminous Ventures,https://www.dealstreetasia.com/stories/china-digest-ardian-lightspeed-china-461625,dealstreetasia.com,,English,,2025-10-30,3690.HK,China Digest : Ardian opens HK office ; Lightspeed China rebrands to Luminous Ventures
20251030T094500Z,Chinese delivery giant Meituan eyes US$3 billion from bond issue amid intense competition,https://www.scmp.com/business/china-business/article/3330895/chinese-delivery-giant-meituan-eyes-us3-billion-bond-issue-amid-intense-competition,scmp.com,,English,,2025-10-30,3690.HK,Chinese delivery giant Meituan eyes US$3 billion from bond issue amid intense competition
20251030T040000Z,"Hong Kong stocks climb to 3 - week high on Xi - Trump deal hopes , Fed easing",https://www.scmp.com/business/china-business/article/3330838/hong-kong-stocks-climb-3-week-high-xi-trump-deal-hopes-fed-easing,scmp.com,,English,,2025-10-30,3690.HK,"Hong Kong stocks climb to 3 - week high on Xi - Trump deal hopes , Fed easing"
20251027T053000Z,Hong Kong Shares Poised To Open To The Upside,https://www.rttnews.com/story.aspx?Id=3585839,rttnews.com,,English,,2025-10-27,3690.HK,Hong Kong Shares Poised To Open To The Upside
20251027T050000Z,Hong Kong Shares Poised To Open To The Upside,https://www.rttnews.com/3585839/hong-kong-shares-poised-to-open-to-the-upside.aspx,rttnews.com,,English,,2025-10-27,3690.HK,Hong Kong Shares Poised To Open To The Upside
20251024T061500Z,Hong Kong Shares Tipped To Open In The Green,https://www.rttnews.com/story.aspx?Id=3585395,rttnews.com,,English,,2025-10-24,3690.HK,Hong Kong Shares Tipped To Open In The Green
20251024T033000Z,"Hong Kong stocks climb on China vow to step up tech self - reliance , boost domestic market",https://www.scmp.com/business/china-business/article/3330138/hong-kong-stocks-climb-chinas-vow-step-tech-self-reliance-boost-domestic-market,scmp.com,,English,,2025-10-24,3690.HK,"Hong Kong stocks climb on China vow to step up tech self - reliance , boost domestic market"
20251023T054500Z,Lower Open Predicted For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3584748,rttnews.com,,English,,2025-10-23,3690.HK,Lower Open Predicted For Hong Kong Stock Market
20251023T034500Z,Lower Open Predicted For Hong Kong Stock Market,https://www.rttnews.com/3584748/lower-open-predicted-for-hong-kong-stock-market.aspx,rttnews.com,,English,,2025-10-23,3690.HK,Lower Open Predicted For Hong Kong Stock Market
20251022T141500Z,Futures Flat As Gold Selloff Extends,https://www.zerohedge.com/markets/futures-flat-gold-selloff-extends,zerohedge.com,,English,,2025-10-22,3690.HK,Futures Flat As Gold Selloff Extends
20251022T021500Z,Rally May Stall For Hong Kong Stock Market,https://www.rttnews.com/3584203/rally-may-stall-for-hong-kong-stock-market.aspx,rttnews.com,,English,,2025-10-22,3690.HK,Rally May Stall For Hong Kong Stock Market
20251022T020000Z,Rally May Stall For Hong Kong Stock Market,https://www.rttnews.com/story.aspx?Id=3584203,rttnews.com,,English,,2025-10-22,3690.HK,Rally May Stall For Hong Kong Stock Market
20251021T021500Z,Hong Kong Shares Expected To Open In The Green,https://www.rttnews.com/story.aspx?Id=3583722,rttnews.com,,English,,2025-10-21,3690.HK,Hong Kong Shares Expected To Open In The Green
20251021T020000Z,Hong Kong Shares Expected To Open In The Green,https://www.finanzen.ch/nachrichten/aktien/hong-kong-shares-expected-to-open-in-the-green-1035404254,finanzen.ch,,English,,2025-10-21,3690.HK,Hong Kong Shares Expected To Open In The Green
20251020T021500Z,Hong Kong Bourse May Find Traction On Monday,https://www.rttnews.com/3583346/hong-kong-bourse-may-find-traction-on-monday.aspx,rttnews.com,,English,,2025-10-20,3690.HK,Hong Kong Bourse May Find Traction On Monday
20251019T201500Z,"Saudi vision , Hong Kong talent : a blueprint for the digital century",https://www.arabnews.com/node/2619462,arabnews.com,,English,,2025-10-19,3690.HK,"Saudi vision , Hong Kong talent : a blueprint for the digital century"
20251017T024500Z,Continued Consolidation Called For Hang Seng,https://www.rttnews.com/story.aspx?Id=3582976,rttnews.com,,English,,2025-10-17,3690.HK,Continued Consolidation Called For Hang Seng
20251016T100000Z,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange,http://www.prnewswire.com/news-releases/qiming-venture-partners-portfolio-company-yunji-technology-successfully-lists-on-the-hong-kong-stock-exchange-302586156.html,prnewswire.com,,English,,2025-10-16,3690.HK,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange
20251016T100000Z,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange,http://www.prnewswire.com/news-releases/qiming-venture-partners-portfolio-company-yunji-technology-successfully-lists-on-the-hong-kong-stock-exchange-302586135.html,prnewswire.com,,English,,2025-10-16,3690.HK,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange
20251016T094500Z,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange,https://www.manilatimes.net/2025/10/16/tmt-newswire/pr-newswire/qiming-venture-partners-portfolio-company-yunji-technology-successfully-lists-on-the-hong-kong-stock-exchange/2202065,manilatimes.net,,English,,2025-10-16,3690.HK,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange
20251016T094500Z,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange,https://www.finanznachrichten.de/nachrichten-2025-10/66712411-qiming-venture-partners-portfolio-company-yunji-technology-successfully-lists-on-the-hong-kong-stock-exchange-008.htm,finanznachrichten.de,,English,,2025-10-16,3690.HK,Qiming Venture Partner Portfolio Company Yunji Technology Successfully Lists on the Hong Kong Stock Exchange
20251016T030000Z,Hong Kong Shares Tipped To Open In The Green,https://www.rttnews.com/3582533/hong-kong-shares-tipped-to-open-in-the-green.aspx,rttnews.com,,English,,2025-10-16,3690.HK,Hong Kong Shares Tipped To Open In The Green
20251015T063000Z,Hong Kong Shares May Stop The Bleeding On Wednesday,https://www.rttnews.com/story.aspx?Id=3582071,rttnews.com,,English,,2025-10-15,3690.HK,Hong Kong Shares May Stop The Bleeding On Wednesday
20251015T013000Z,Sanya attracts new airline routes,https://www.ttrweekly.com/site/2025/10/sanya-attracts-new-airline-routes/,ttrweekly.com,,English,,2025-10-15,3690.HK,Sanya attracts new airline routes
20251014T113000Z,The Markets Are Walking a Tightrope . How Can Investors Find Their Footing ? ,https://www.morningstar.com/markets/markets-are-walking-tightrope-how-can-investors-find-their-footing,morningstar.com,,English,,2025-10-14,3690.HK,The Markets Are Walking a Tightrope . How Can Investors Find Their Footing ?
20251013T090000Z,"Sanya , China :  Airline+Marketing  Strategy Boosts Its Growth into a World - Class Tourist Destination",https://businessdayghana.com/sanya-china-airlinemarketing-strategy-boosts-its-growth-into-a-world-class-tourist-destination/,businessdayghana.com,,English,,2025-10-13,3690.HK,"Sanya , China :  Airline+Marketing  Strategy Boosts Its Growth into a World - Class Tourist Destination"
